id,host_response_rate,review_scores_rating
597377014952047131,,
597463929741705763,100%,4.68
597714493145773607,100%,4.6
598017373985715408,89%,4.5
598020459070328647,89%,
598057866630560253,100%,
598273202872308427,100%,4.77
598324399630737266,100%,4.78
598324508591114740,100%,4.81
598880120359996817,100%,4.54
598881466713975989,100%,
598943268637863433,100%,4.56
598990942810488365,100%,4.95
599179837256951613,100%,
599590530814244852,100%,5.0
599623762975647032,70%,3.67
599837150891550894,88%,4.6
599869075161522940,100%,4.83
600302669719622886,100%,5.0
600304858268570649,100%,4.95
601028891968219057,100%,4.87
601159573136745582,95%,5.0
601163300059844822,100%,4.66
601165475742073932,100%,4.96
601180547069970093,,4.94
601294385318380697,100%,4.78
601741867497888199,,
601743014916312978,,
601805533180786970,,5.0
601924973531836037,100%,4.0
602007236173300552,,
603120992078675287,100%,4.88
603122078769142246,,4.67
603355996946692404,100%,5.0
603403753568860478,100%,5.0
603423236766149352,89%,4.5
603428340585556404,100%,4.92
603438520789848320,100%,4.58
603446586164341850,100%,4.88
604023551489687017,95%,4.0
604043401963890933,,
604780124757665067,100%,4.71
605518445508063865,100%,4.8
605641530537469094,100%,4.78
606090569887175227,100%,5.0
606874318315375129,100%,4.92
606924011666502017,100%,5.0
607564823592020464,100%,5.0
607651188039416107,100%,4.9
607733835652255906,100%,4.81
607768730980011277,100%,4.95
608356358644561446,95%,5.0
608519400465826585,100%,5.0
608865061476994890,100%,4.43
608915675028622799,100%,5.0
609190368899652123,100%,4.87
609610737392957447,100%,5.0
609675146316087654,50%,5.0
609692792660022267,50%,4.57
610399818027720763,100%,4.75
610482946210042649,,
610489830760307010,,3.75
610517479459717442,,
610696948184975116,100%,
611012534767063851,100%,4.77
611017930591213826,100%,4.77
611189613290697288,100%,4.93
611195600894411189,,
611204312893912522,100%,4.71
611208195481113692,100%,4.99
611274714984802655,100%,4.69
611288279855608419,100%,4.33
611789182500018219,74%,4.89
611847621050808356,100%,4.96
611857051552223450,95%,
611960270312911571,100%,4.96
612502819036828912,100%,4.87
613269861724507292,100%,4.71
613341496345437776,100%,
613609252518007203,100%,4.87
613699219460061390,100%,
614062053950999538,100%,4.75
614070584151328606,100%,4.79
614169078705309287,100%,4.94
614284651992923546,100%,4.76
614381578042505147,75%,4.6
614676124645142259,100%,4.94
614706531664848584,100%,5.0
614824290651732374,100%,5.0
615450924807581054,100%,4.6
615535027742124655,100%,4.92
615705295809778876,100%,5.0
615710033434202149,100%,
615744556512679851,100%,4.8
616082221872157774,100%,4.49
616470083732125587,100%,4.75
616855267089016349,100%,5.0
617228405825373166,0%,5.0
617592580175349588,100%,4.93
617665985470298448,67%,4.5
617685420407067553,67%,
617690758165527878,67%,
617736003674482763,67%,
617740010777861521,67%,
617742654641530352,67%,
617946468138187138,100%,4.81
618419408609533830,100%,
618433673926650302,100%,5.0
618445583586052407,100%,
618457554049997947,100%,5.0
619017720792962536,,
619229562376608818,93%,4.92
619277048432182174,100%,4.93
619282058599323910,100%,4.93
619391884366665951,100%,4.79
619882755395668035,100%,4.82
619948426650208690,100%,4.69
620220188805682773,100%,4.83
620558713377047106,100%,5.0
620802864392426547,,
620902584002074024,100%,4.71
620973326841930755,100%,4.92
621279222301350257,90%,5.0
621349139790134116,100%,4.67
621376280330721800,100%,5.0
621390494841029518,100%,4.82
621402812013630801,0%,
621406200022237241,100%,4.73
621420617856094162,100%,4.74
622163965292951226,100%,4.67
622268235350357286,100%,5.0
622373151935119167,100%,4.86
622736910272677447,,1.0
622744543148042680,,2.0
622830999821798887,100%,4.83
622850321682268860,100%,5.0
622915614905319857,100%,5.0
622954405605708805,100%,5.0
623035450364753669,,
623176587868786326,100%,
623290144988357537,,5.0
624140263080446193,100%,4.0
624178225650452729,100%,4.5
624179614615464883,100%,5.0
624225259936181515,100%,4.84
624247099448285860,100%,4.83
624261568342445563,100%,4.64
624315045996355720,100%,4.63
624508676860920114,100%,4.95
624707135257187294,100%,5.0
625022773487760686,,
625154590082857362,83%,
625229663233353868,100%,4.46
625388969617997275,0%,4.33
625972600089069497,100%,4.73
626671657345321361,97%,4.44
627216745394902584,100%,4.72
627342830366592073,100%,4.98
627380016338784521,100%,5.0
627594657550517284,100%,5.0
627599544395465575,100%,4.33
627779727548517813,100%,4.88
627841834992397577,,
627905944435622637,100%,4.78
627931021099447008,,
627980743920475424,100%,4.97
628403720190731399,,
628417612368833529,100%,4.78
628429768649695606,100%,4.72
628444950434402690,100%,4.7
628558126553240648,100%,
628577366339854051,90%,
628589661232300383,100%,4.69
628596036536510811,100%,5.0
628895076797071170,100%,4.75
628953662975006313,100%,4.88
629402252406918651,100%,4.81
629518120904188569,100%,5.0
629729032363158170,100%,4.81
629985349108954985,,
630049544838628284,,
630082945672068676,100%,4.93
630333474485106095,100%,4.81
630361731669630465,100%,5.0
630625471595143155,,
630886167337907068,100%,4.91
630886775675902597,100%,4.88
630997163722106335,100%,
631300302157273881,100%,4.6
631475209848135531,100%,
631735766525875943,,
632267282110337811,100%,5.0
632421492159887722,100%,5.0
632509057183415990,50%,4.25
632833273432995988,95%,4.86
633026338642024676,85%,4.5
633040547300887597,100%,5.0
633290588119910478,100%,5.0
633698889150784959,,
633739694071362261,100%,4.74
633747531147654082,100%,5.0
633883373465261513,100%,4.76
633921902057638068,100%,5.0
634225126482473228,100%,4.9
634245284455532815,100%,4.0
634489663242459630,100%,5.0
635061920733511777,100%,4.67
635151494994613597,83%,4.67
635184790833141672,100%,
635262863707376208,100%,
635289627495637054,100%,5.0
635592144326082225,,
635633089687212556,,
635740397829483216,92%,
635753233317217865,85%,4.58
635754822511790848,92%,4.67
636392735465022689,,
637130382911048155,100%,4.81
637224866445629845,100%,4.5
637303399119466683,100%,4.9
637376723056702054,100%,4.63
637438316038271109,90%,4.5
637543695765000763,100%,5.0
637919522288889253,100%,4.89
638132037347592579,92%,1.0
638171014241773629,92%,4.75
638242667328248451,100%,4.79
638288915986553826,100%,4.29
638419518620090168,92%,
638606633144577638,,
638765892256041137,100%,5.0
638770095152712277,100%,
638774648473968322,100%,4.0
638777847947303333,100%,4.67
638782436976148928,100%,5.0
638784192456288351,100%,4.82
638804432761232932,100%,5.0
638808249315130154,100%,5.0
638810428855770681,100%,5.0
638822411927845678,100%,4.68
638825724388658396,100%,4.5
638825920714803857,100%,4.0
638827707669268163,100%,5.0
638830197637272293,100%,4.17
638835106781109860,100%,4.64
638844236346666216,100%,5.0
638847417886292628,100%,5.0
638849905579708806,100%,4.0
638850371157439884,100%,
638853038905318468,100%,4.83
638854830042572421,100%,4.51
638856628233619311,100%,
639031771533934548,100%,5.0
639312218440801680,100%,4.7
639355167806955552,83%,
639419669634086250,90%,5.0
639478874563911842,,
639480202311292995,,
639600379030660232,,
639772113123361482,80%,4.29
640181969619510760,100%,4.6
640269085462054506,100%,
640280646931123406,,
640440194294852902,100%,4.79
640493624884896939,100%,4.71
640514959282294657,100%,4.66
640686034138854256,100%,3.71
640686086226317588,100%,4.52
640730391559239689,100%,3.0
640795590666404993,,5.0
640817038601877418,100%,
640990832929071656,100%,4.77
641256592807820189,100%,
641541480162732805,100%,
641575709816059894,100%,4.25
641593772148447778,100%,4.0
641766103666139215,100%,
641770008822766413,100%,4.0
641773690006872140,100%,4.64
641795404999009658,100%,4.97
642420925726934905,100%,5.0
642635626514722349,100%,4.45
642671871634782260,100%,
642962332181384076,100%,4.79
643030612002044403,,
643071616152772734,95%,5.0
643085462310705812,100%,
643163863333371846,,
643255259478561996,100%,4.97
643284284979993388,100%,
643407631150783760,100%,5.0
643669996353945784,100%,4.88
643718266455189838,100%,4.0
643749453264451916,100%,5.0
643812212844525790,100%,5.0
643924151406686190,100%,5.0
643947892535782249,100%,
643949169999802011,100%,3.0
643950495352785763,100%,5.0
643951636369690028,100%,
643953969946541408,100%,
643954796060369240,100%,
643956245905297370,100%,
643957111661627043,100%,
643959236373185050,100%,5.0
643959990632649893,100%,4.0
643961048288831091,100%,5.0
643962738552100134,100%,5.0
643964014883761463,100%,
643965420341460203,100%,
644079944590366292,100%,5.0
644412914013427248,100%,5.0
644432784070582761,100%,5.0
644526333277394572,100%,4.7
644530720281838250,100%,
644592602657133841,,4.43
644643726754168260,100%,5.0
644775452146850869,100%,4.77
644807956443217816,100%,4.86
644843626430540670,100%,4.61
644885615873461051,100%,
645187818764990128,90%,3.0
645207657361098902,,
645218483065252838,100%,4.89
645218553907058150,100%,4.81
645220028815881502,100%,4.9
645298020193512398,100%,4.9
645301205953488367,99%,4.41
645301796594681430,100%,4.65
645596063684567585,100%,4.67
646069191544442330,100%,4.92
646101188402042594,100%,4.83
646276099998672675,100%,4.61
646672563093825807,100%,4.75
646696884300575647,100%,4.67
646735767041810792,100%,4.5
646818524007796585,100%,4.78
646854390884758447,100%,5.0
647006479131196339,100%,4.73
647237189827076859,100%,5.0
647489893578670002,100%,4.75
647644907081754995,,
647755862885885013,100%,4.86
648275058038649808,,4.0
648538024643715861,100%,4.71
648538100746387875,100%,4.73
648889164630349301,100%,4.86
648891985824163139,100%,4.78
648909331729869691,100%,4.86
649119510620891099,100%,4.8
649119590369599209,100%,4.72
649599978792173338,100%,4.85
649644613191988822,100%,
649660158043479741,100%,
649662879662201783,99%,4.85
649800625483344579,90%,4.0
650227633026394274,100%,4.67
650313244686921856,100%,4.92
650381709265129996,,
650421346135669132,100%,4.67
650502731477212482,100%,4.75
650980703359131340,100%,5.0
651012634553071348,98%,4.77
651071699673604566,90%,
651138523241046495,100%,5.0
651235240195896605,,
651267257755876256,94%,4.75
651299207302749280,90%,5.0
651352213395062397,94%,3.0
651354473241706678,94%,
651377458089967824,99%,4.64
651430834712863417,94%,4.0
651432939739468100,94%,4.0
651433584482306621,94%,4.67
651436400658702231,94%,4.0
652057622731098803,100%,4.8
652423805588132069,99%,4.5
652437713870148360,90%,4.67
652539249314434033,100%,4.92
653128773693561727,100%,4.56
653158812003458621,100%,4.83
653161221101490474,,
653161989255581250,99%,4.52
653167158218530294,100%,4.69
653217522958658111,100%,4.25
653756149047906352,100%,
654022644449527906,10%,
654078652587308908,100%,4.67
654367127002921012,90%,4.5
654372123319131269,90%,4.0
654663359860455882,96%,4.66
654692860734500912,100%,
654695865778917809,100%,4.68
654696074899917851,100%,4.48
654791526080769212,100%,
654837518221261114,90%,5.0
654941964635620351,91%,4.52
655281868501167929,,
655329840759263736,100%,
655505781397327611,100%,4.72
655637084873981999,100%,4.9
656106445854688114,100%,5.0
656164225695350804,85%,4.71
656174769585978430,100%,4.56
656176842812463708,85%,4.88
656273900739553463,100%,5.0
656366275560645309,100%,4.77
656472282890121296,100%,
656707956019380685,,
656949284872060072,100%,5.0
657117048797380334,100%,4.97
657231988889466938,100%,4.09
657575441402255079,,
657842757201974320,100%,4.89
657847001794654623,100%,4.98
657860143887618687,100%,4.69
657893473207636941,100%,4.94
658219252492046048,100%,4.89
658335632389037860,100%,4.78
658522631985323239,0%,4.89
658862720399155189,100%,4.89
658936862802780983,,
659135446246112944,100%,4.67
659294015592693393,100%,4.5
659296650634667491,100%,4.56
659571413452364273,,
659651604897025086,92%,2.0
659750694127196343,100%,4.89
659858393892059498,,5.0
659958813521511034,93%,4.86
660022473575508059,100%,4.87
660436415264835415,,5.0
660512390071567912,100%,4.88
661212971261746946,,
661230130166812043,70%,
661239076029975579,70%,
661269624122755010,70%,5.0
661298618900712752,70%,
661298855689450991,70%,
661299081874349059,70%,
661330566827349777,70%,
661330994674781348,70%,
661331246102007657,70%,
661356894786450135,70%,
661357146049226172,70%,
661357420606222259,70%,
661442500659674418,100%,4.37
662493303208242211,100%,4.73
662577913253773910,100%,4.84
662597385853983093,,
662629889183073170,,
662701935485353719,100%,4.78
662721051322928143,100%,4.83
663434964047618703,100%,5.0
663443509109406737,100%,5.0
663450409658168562,95%,5.0
663630631202379023,94%,4.0
663632724768865222,94%,
663633927409018156,94%,4.52
663635277404162109,94%,4.5
663706364981328281,100%,5.0
663718428315361832,100%,
663741284933289324,100%,4.0
663765515120707481,100%,5.0
664096110006449842,100%,5.0
664104637258973962,,
664137918593840826,100%,4.5
664222257685315623,100%,4.59
664277170188795027,100%,4.45
664318441191722513,100%,4.85
664329535928678812,100%,4.52
664713554385230591,,
664852972075340024,100%,4.85
664912825290747870,100%,4.86
665645063829105608,100%,5.0
665689054448979757,85%,4.69
665689136700493205,85%,4.8
665689170273460142,85%,4.83
665689342938207951,85%,4.65
665892741128755698,,
666101623799827152,,
666239812978918091,93%,4.87
666241866187386734,93%,4.81
666275425857994675,,4.0
666333066529783576,100%,
666358737050841849,100%,5.0
666839781627313218,100%,
666959723302348543,100%,5.0
666973254333923930,100%,5.0
667108262843189508,100%,5.0
667120655429258315,100%,4.9
667151914697564581,100%,4.73
667659049465986200,100%,5.0
667897695510062312,100%,4.76
668363240599438249,100%,5.0
668511923792721842,100%,4.85
669186339588421931,100%,4.91
669333057212624825,100%,4.71
669521541977744340,100%,4.93
669690820312430054,100%,5.0
669707858239858107,100%,5.0
669713083867520049,100%,5.0
669736147205258664,100%,4.76
669740600320098644,100%,4.52
669743227540478702,100%,4.86
669746684792497035,100%,4.87
669830131000409453,100%,5.0
669859798823007796,100%,5.0
669895377363646261,100%,4.83
669895448087471679,100%,4.93
670005132425799583,100%,4.86
670005212141296307,100%,4.79
670556876796505447,100%,5.0
670752898029353319,92%,4.0
670850683151297279,100%,4.8
670880794679672039,100%,5.0
670885606119602600,100%,
671208728296259304,100%,3.8
671208976810977973,100%,4.93
671308264522843345,100%,4.9
671314894710497899,100%,4.6
671332384905105055,,5.0
671350678306124845,100%,5.0
671389675061003821,90%,1.0
671392569095388473,85%,4.75
671604910194297867,100%,3.92
672018732854579264,,
672141741592777173,100%,4.93
672269465493269776,100%,4.81
672691472239116898,100%,4.75
672809438955797813,,5.0
673066985550545642,60%,5.0
673554641609482430,100%,
673827349312762211,100%,4.91
674154416414434693,100%,4.58
674200403463257888,,
674322557310305126,100%,4.69
674341012460980821,100%,4.47
674445856521089961,100%,4.76
674825021817360043,,
675323309290435711,100%,4.82
675532899171266098,100%,4.67
675609706366266339,100%,4.76
675714579809345261,100%,4.5
675741109178267115,100%,4.91
675747921872567176,90%,5.0
675802027749251618,100%,4.54
675918612725645184,100%,4.45
675945889230344028,100%,5.0
676006314460625894,,
676193189051481217,100%,4.89
676412839061610147,100%,4.0
676478164186239177,92%,2.0
676479150618789164,100%,4.91
676553747821307353,,
676568872076829951,100%,4.94
676569674980143312,100%,4.33
677146674393948767,,4.7
677893897360721356,,
677897841522650956,100%,4.86
677916753813640699,100%,4.82
677925865676637282,100%,4.91
677972278366431065,100%,4.8
677974541784813316,100%,4.5
678008368852502002,100%,5.0
678611692048944244,100%,4.53
678656941071637668,100%,4.69
678672387651741395,100%,4.64
678677178181371445,,5.0
678706337354194339,92%,
678711576729555748,100%,5.0
678873665597166034,100%,5.0
679304394291490960,100%,4.7
679307253528417811,100%,4.05
679406315374226180,100%,4.65
679517468617946815,100%,5.0
679540234004686878,100%,5.0
679557583588477089,100%,4.25
679896494329866047,100%,
679945802486714700,,4.4
680019103158060453,100%,5.0
680089516064624401,100%,4.76
680113462757980981,100%,4.74
680261341864923371,100%,4.8
680703961568211992,,
681015473264662711,97%,5.0
681044419858505086,100%,4.95
681108678425775464,,
681382178282906322,100%,4.73
681398332559878479,100%,4.58
681411353158093415,100%,5.0
681417125530359253,100%,4.74
681428522783642815,100%,4.67
681434865973151779,100%,3.0
681464440281106596,100%,
681484528248820637,100%,4.56
681517437426566684,100%,4.65
681532996024649700,100%,4.62
681545879065495515,100%,4.75
681545970211257783,100%,4.63
681584461683832593,100%,5.0
681636945448478625,100%,5.0
682100696547324706,99%,5.0
682343255414737755,100%,4.67
682483121892695918,100%,4.63
682494771555443165,100%,4.67
682494832557557697,100%,4.75
682558414196778910,,5.0
682945933669959583,99%,5.0
683004803280141520,,
683008003248357515,100%,4.95
683084098099442471,100%,4.33
683163249442888358,100%,
683175101864486388,100%,4.93
683186399970942629,100%,4.58
683324189327549768,100%,4.73
683527767071514610,67%,5.0
683560308927969877,100%,4.43
683677423640619057,100%,4.72
683705970105689571,100%,4.88
683743440915652547,100%,4.6
683750237452081720,100%,4.77
683854545247679314,0%,4.75
684053537207498209,100%,4.78
684053613041036080,100%,4.85
684297381901553814,100%,4.67
684341460372594239,0%,5.0
684466371619329764,98%,5.0
684577386557431807,100%,5.0
684585254871213107,100%,4.61
684998131629217841,100%,4.63
685033654407861822,100%,4.88
685107848221402215,100%,4.75
685126093865526590,100%,4.58
685241914737299767,,
685325218443200186,100%,4.89
685329251605285890,100%,4.76
685357873729863361,97%,4.55
685384230370169286,100%,4.81
685404513832848179,100%,4.5
685769697202329363,100%,4.83
685833868519170841,100%,5.0
685927406506085602,,
686186728989835636,99%,4.5
686221214494698984,100%,4.75
686479066600403434,100%,4.63
686485109681267182,100%,4.57
686595904154891156,100%,4.67
686644076782696987,,
686685352918051428,100%,4.91
686703530503667824,100%,4.75
686703573006205359,100%,4.8
686709080851970513,100%,4.33
686758725167164012,100%,4.86
686881706615982349,100%,5.0
686911920803168623,100%,5.0
686931909872191489,100%,4.54
687293290293167570,100%,4.84
687328839924240019,100%,4.89
687329944717922985,100%,4.92
687395615242412136,100%,4.89
687510932034159959,,
687549357941657284,100%,4.95
688104108021450391,100%,4.89
688323633208133895,100%,4.25
688323961777752999,100%,4.56
688594821351543152,100%,4.92
688618219666351880,100%,4.47
688668586342965827,,
688813643465601440,100%,4.78
688921472165924780,100%,4.67
689005447555237018,100%,
689015405130996702,100%,4.0
689046821723007764,100%,5.0
689356074104076649,100%,5.0
689415105102614400,0%,4.86
689451123777217178,100%,5.0
689477488088780688,100%,4.64
689532463119840317,100%,3.56
689558855044989463,0%,5.0
689562134533726885,100%,4.89
689719738192889434,100%,4.78
690229480100298908,,
690288010375784982,100%,5.0
690366557183550219,100%,3.6
690434955338803030,100%,4.75
690967971990565584,100%,5.0
691018182936780731,100%,4.92
691158666749535012,,4.0
691331730502516581,60%,4.17
691676086728681302,100%,5.0
691730424126906701,100%,4.49
692253002827254740,,
692283626848793414,95%,4.92
692295747339086558,100%,4.71
692654475115313961,50%,
693162432883529321,100%,4.83
693218634030396184,100%,3.5
693297021115465189,100%,4.85
693328094615696495,100%,4.8
693665559447206725,98%,4.73
693729026239800487,,
693992381149072554,,5.0
694298931087108266,100%,
694427103354018236,100%,4.39
694501972168392202,,
694534306142147691,95%,5.0
694541748415485269,100%,4.96
694591156222686766,100%,4.58
694605202521903820,100%,4.54
694630604140164517,99%,4.18
694666866941212737,100%,
694740002207583755,,5.0
695271735497068893,100%,4.71
695316185642110926,100%,5.0
695369670588073469,100%,4.68
695394897566168222,100%,4.43
695420671204318512,100%,4.7
695448760726113486,,5.0
695558624489942930,100%,3.67
695697020247601166,98%,4.51
695850166463033014,100%,4.83
695873638647385691,100%,4.54
695884672584206115,100%,4.6
695917012348827342,100%,4.88
696019772820868724,100%,4.81
696058340966469724,100%,4.87
696061340562572726,100%,4.79
696090139980521602,100%,4.81
696195226530608168,100%,4.78
696644170195217608,100%,5.0
696717969382538997,100%,4.71
696726593025121639,,
696768868360194214,100%,4.6
696811001217938538,100%,5.0
696852086559011846,100%,4.53
696905178725813893,100%,4.77
